1660	13706	1
1201	13078	1
863	3350	1
1812	5270	0
3260	6342	0
1687	5688	1
971	3150	1
55595	5358	1
2327	13646	0
1023	6453	0
1759	4220	0
3166	4384	1
172	4043	0
23598	19715	1
1298	7837	1
638	3666	0
664	14076	1
90	7684	1
106	3572	1
666	2501	0
2075	4113	0
971	13867	0
1748	5447	0
1136	4382	0
621	15103	1
1626	20730	0
109	19599	0
1307	14627	0
563	4692	1
10730	13251	0
728	4104	1
478	10517	0
1325	5052	0
1201	5470	1
373	5997	1
1682	5786	0
2060	6080	1
611	11033	1
783	14731	1
1550	14992	0
1023	6762	1
472	5116	1
1325	13786	1
3313	13614	0
21291	5682	1
2076	11307	0
589	14061	1
1023	3674	1
2229	9452	0
2302	3241	1
1188	6598	1
611	13877	0
759	8889	1
1010	5943	1
8200	13927	1
1724	19550	0
903	14960	1
672	2654	0
1390	3736	0
1748	14957	0
1751	5028	1
518	8173	0
1905	14435	0
684	3582	1
912	4205	0
3503	5802	1
168	3702	0
3308	4782	1
155	13843	0
265	4892	1
2129	4244	0
175	5769	0
127	3457	0
1844	13032	0
1549	14732	1
1171	19907	0
2341	13655	1
1508	3644	0
2310	13152	0
2179	9721	1
1949	13647	1
2165	9051	1
2332	3913	0
2138	5694	1
73	4932	0
1192	15112	0
1201	10338	0
664	7341	0
628	13052	1
922	3339	1
246	20341	1
620	2427	0
246	10022	1
2229	3852	0
570	4200	1
711	9563	0
1223	3083	0
429	8882	1
113	4591	1
225	14838	1
602	14914	1
1650	15163	1
1412	24110	0
741	6659	1
518	9483	1
157	13678	0
251	7201	1
143	3189	1
9086	8040	0
601	3533	1
1390	6261	1
275	4896	1
29972	11720	0
304	8435	0
1043	4451	0
1850	3850	0
1023	4662	0
1398	14255	1
1341	14960	0
21083	19538	1
2264	15009	1
18908	23674	0
2029	3917	0
983	20053	1
2285	13703	1
373	11033	1
2315	5848	1
1000	13859	1
1374	5802	1
2341	5552	0
1322	3256	0
1514	12363	0
1514	4482	1
1093	5093	0
1760	12775	1
55	6329	1
26	6477	0
2368	5999	1
1593	12278	0
1687	4917	1
863	3301	0
3306	3950	0
18826	6058	0
1061	6005	0
156	5082	0
1687	87772	0
1949	14436	1
1390	5212	0
1209	2548	0
2055	5751	1
2180	14100	0
919	5700	1
395	13886	0
175	7270	0
2035	14327	1
55119	16487	0
904	10235	0
16	6228	0
805	5521	0
68358	10136	0
304	6441	1
2050	5056	0
1432	13655	1
1201	13732	0
136	5593	1
2229	7497	1
150	3616	0
373	5281	0
21	6420	1
2304	6312	0
1802	4329	1
1661	3021	1
607	2427	0
8879	14802	0
239	13136	0
791	5671	0
3698	20730	0
1751	4503	1
4571	4995	1
6127	7233	0
9022	5229	0
1521	3714	0
1870	14086	0
2075	6694	0
3503	2496	0
1023	18892	0
2167	4823	0
796	9110	1
127	8758	0
1305	5735	0
1573	14280	1
1985	14740	0
1776	7392	0
11817	11033	1
21	3909	1
2029	3256	1
1383	5023	0
1023	3080	0
173	6446	1
1759	14888	0
2090	5705	1
2187	19541	0
257	6228	1
300	4748	0
2367	14513	1
1514	11064	0
1650	11299	0
901	20074	0
1251	19591	1
106	5422	1
1573	5340	1
117	5855	0
638	4248	0
630	2577	0
155	7941	1
546	5109	0
48	14192	0
2288	3834	0
1663	14367	0
113	3572	1
1819	4010	0
2076	7497	1
1475	5059	1
1985	5324	0
172	2791	0
1550	6394	1
896	3621	0
2017	4317	0
1436	5943	1
218	3339	1
2198	8178	1
2306	19426	1
1425	5943	1
3503	5338	0
31034	5814	0
1192	11265	0
445	5943	1
170	10687	0
619	9548	1
2025	5943	1
1744	8852	1
188	5943	1
4878	4291	1
176	5238	1
257	4320	0
11939	6669	0
8200	4713	1
2264	6078	0
1728	6628	0
275	13081	1
415	12352	0
727	6302	0
2055	4527	0
2165	6135	1
173	5566	1
1678	6448	1
1853	5943	1
285	4939	0
1331	5926	1
660	3494	1
70	13948	1
1650	3841	1
143	8882	0
1557	21031	1
1602	2506	1
1660	19965	0
546	4638	0
1197	20333	0
944	5239	0
1985	6420	1
2198	4925	1
1511	8354	0
851	3541	1
21	4099	0
1321	5057	1
1882	5948	0
1748	41754	0
2129	16027	1
67125	8889	1
5342	13171	1
1687	13225	0
684	3386	0
4262	4999	0
2076	14494	1
1056	3163	0
803	5333	1
1669	7252	1
147	3036	0
27917	7242	0
155	5306	1
630	20749	1
15	5327	0
1528	5676	0
1687	4099	0
807	8151	0
838	5333	1
11268	13948	0
1799	5074	1
770	3487	0
1545	14065	1
411	14193	0
263	4076	0
1600	13951	1
1748	20071	0
722	13622	0
1323	5593	1
2264	6018	1
1985	14395	1
1696	4342	0
1971	6145	0
234	2759	0
1268	42580	0
2096	4673	1
45	15103	1
68	15213	1
3503	4501	0
727	15253	1
2281	8889	1
1626	4713	1
7524	11033	1
53334	3039	0
1905	13788	1
2105	6598	0
144	4097	0
1626	4859	0
465	9396	0
3154	4020	1
911	4069	0
532	5477	0
4262	10986	0
694	9475	0
1413	2741	0
483	14802	0
2285	5031	1
1580	7309	0
89	8430	1
1503	6526	1
2164	9683	1
971	6360	1
320	4199	1
970	13086	0
2187	10053	0
172	44180	0
1029	14905	1
2226	5813	0
882	12405	1
1000	6435	1
753	31051	1
1371	22457	0
2077	3773	0
2059	6151	1
1650	5422	0
1777	40857	0
545	13850	0
775	4547	0
57920	4224	0
416	19937	0
1448	4395	0
816	3801	0
1394	10977	1
2332	2411	0
1759	41786	0
413	3818	1
1182	5868	0
513	6410	1
293	14338	1
2288	6151	1
1127	20333	1
971	5365	1
55	5349	1
2025	7483	0
234	2810	0
2058	2954	1
911	5232	1
55	12140	0
796	4549	1
2229	7820	0
157	4065	1
2113	5806	1
722	4562	0
354	13865	0
192	19818	1
638	10750	1
275	28090	0
2096	14491	1
335	40590	0
1965	44182	1
475	8979	1
2165	6398	1
1989	6537	1
1633	8889	1
1390	4370	0
1938	7394	0
912	2834	0
741	4557	1
1502	19864	0
1213	13086	0
547	7571	1
223	13935	1
838	13095	0
4571	10320	1
2193	15103	1
1287	7813	0
694	5333	1
990	5842	0
563	31443	1
1149	5755	1
474	12568	1
1325	4029	0
269	4065	1
222	4584	1
1949	5688	1
2198	4065	0
532	11033	1
248	14982	1
155	14371	1
896	14794	1
1661	4434	1
3145	3967	0
1759	6054	0
2055	6477	0
2059	3395	0
10792	7165	0
2050	5052	1
2125	14440	1
1201	10357	0
628	21113	0
1789	15103	1
120	5206	0
1307	6142	0
1390	14093	0
741	12127	1
1097	20263	0
570	5212	1
2035	14537	1
1145	5705	1
469	7684	1
1728	7222	0
429	14080	0
971	6568	0
5215	11662	1
143	6175	1
35625	14232	1
2048	5433	0
9816	3789	0
455	3457	1
2129	16665	0
2288	5839	1
309	7658	0
2056	11662	1
173	16822	0
1663	6620	1
1985	6226	0
68326	10300	0
971	6104	1
183	5100	0
250	3364	0
296	14040	0
2329	7495	0
234	6408	1
6334	5460	0
470	2875	1
607	3089	1
2096	8972	1
753	22370	0
923	6744	1
18881	2745	1
175	6506	0
3260	4470	0
1797	6456	1
1012	8889	1
141	4547	0
1902	9721	1
335	5620	0
1918	3804	1
570	13644	1
2198	6666	0
924	4982	1
3166	5519	0
352	5564	0
214	20314	0
2293	19737	0
1759	20044	0
2310	7661	0
628	6179	1
1135	7436	1
2247	6205	0
1637	3791	1
876	10136	1
1660	9449	0
2325	10022	1
710	15079	0
1751	6569	1
2332	6518	1
660	14093	1
1660	16210	0
677	8889	1
2009	2562	1
1343	14914	1
570	14819	0
1135	7765	1
1938	11193	0
2187	4275	1
2247	11067	1
454	13656	0
2264	3076	0
1511	20190	0
518	3082	1
1687	4434	1
2035	3889	0
3503	6605	1
1742	12316	0
2042	5159	1
20617	14495	0
1705	20314	1
1347	2862	1
131	8411	1
2129	5459	0
518	8769	0
1824	6153	0
1874	3483	0
1687	14640	0
10	7942	0
28461	6621	1
11	5504	0
742	19234	0
2289	3039	0
1201	6545	1
10	4551	1
309	5056	1
1283	13825	0
1649	6088	0
281	20132	0
1691	5266	1
1723	10393	1
2161	12833	1
1626	9651	0
1053	15235	1
464	13952	0
1626	20749	0
1949	13720	1
602	5617	0
7158	19451	0
293	7687	0
1661	6315	1
2288	6080	0
569	6092	1
1269	2820	0
233	7813	1
10556	6621	1
1499	4567	1
140	9515	1
2276	9344	1
1949	4917	1
724	15096	0
1605	4246	0
603	3667	0
696	6303	0
147	14059	1
8958	6621	1
160	11033	1
1748	5056	1
415	6578	0
82	3550	0
970	4948	0
1213	13639	1
1028	6728	0
1687	3955	0
2198	13279	0
45	3541	1
1618	10823	0
1568	4995	0
76735	4817	1
194	3818	1
2368	7687	1
2310	14978	1
1390	6563	0
175	13644	1
1650	6658	0
1989	5737	1
141	4543	0
1799	4782	1
2313	4757	0
155	15020	1
603	4843	1
1459	11033	1
248	3572	1
3698	5839	1
2033	4006	0
1288	4711	0
1065	4903	1
480	6287	0
372	13112	0
55816	6321	1
1305	3675	1
1828	5128	1
1748	5848	0
508	5692	1
628	6684	0
1650	9051	1
257	9334	1
882	5105	0
807	14380	1
293	8765	1
349	21305	0
635	4636	1
1390	3716	0
1989	2878	0
2255	15272	0
1661	5688	1
446	20253	1
1190	12191	1
805	13655	1
1624	3186	0
1307	38566	0
111	15103	1
18722	15103	1
125	6218	0
335	11033	1
1194	11128	1
1748	5212	1
1779	5682	1
113	5422	1
1452	2695	1
1565	4381	0
2004	5052	1
2055	5240	0
1448	3541	1
1789	14982	0
268	9926	0
825	7437	0
55	6196	1
2300	3499	1
2025	4207	1
1325	3789	1
2114	2888	0
320	13656	1
1549	5093	0
1460	5333	1
1910	31612	0
3238	13660	1
424	5384	0
1432	4824	0
287	3101	0
1660	3089	1
903	5397	1
720	6737	0
1174	14838	1
805	33377	0
246	42537	1
518	9724	1
1371	3575	1
1772	3477	0
1624	4687	1
1720	4944	1
24	4049	1
5215	4792	1
1507	19097	1
1305	4107	1
2255	43885	0
812	2834	0
351	3560	0
2164	14748	0
570	26431	0
1344	2919	0
2161	13731	0
189	5943	1
1748	12052	1
1413	6282	1
1190	13912	0
225	4624	1
1661	4678	0
4262	4806	0
2056	14710	0
876	25021	1
616	13735	0
800	4673	0
2096	6205	0
2288	5764	0
2346	9651	1
1687	8193	1
1023	13667	1
1417	13655	1
2125	11473	1
119	5301	1
1022	11343	1
517	3986	0
2346	6188	0
896	13843	0
55119	4817	1
1687	4211	1
2164	22352	0
680	7252	1
1518	6052	0
1905	5002	0
1024	11214	0
7918	6621	1
923	3350	1
4739	6312	1
235	4718	0
23598	5350	0
4528	5943	1
660	2482	1
445	3126	1
1626	3837	0
1660	6166	1
550	4006	1
1271	3877	0
567	6362	1
621	6089	0
176	3980	0
8332	3331	1
4878	2764	0
1212	3310	1
1325	5280	1
1298	7394	0
434	5333	1
807	13648	1
475	5800	0
1504	19508	1
679	4000	0
2198	3176	1
140	3644	1
941	13737	1
1748	14540	1
313	4538	1
1661	5907	0
1661	3259	1
805	6666	1
1056	6120	1
1464	4340	1
5654	16891	1
2190	7489	0
9086	13143	1
875	11033	1
518	14190	1
827	14914	1
874	13843	1
1290	6533	1
3313	19688	0
1660	9718	1
570	12923	1
2288	3560	1
518	4229	1
2332	6300	0
2164	13777	0
2285	4434	1
2076	6626	0
155	13703	1
1660	13660	1
2108	14682	0
301	5728	1
257	5280	1
971	2690	0
9	5753	0
483	6273	0
635	14669	0
293	13738	1
488	6394	1
1989	13950	1
2012	7201	1
684	14090	1
1660	3276	0
7828	11033	1
2320	3818	1
1175	4780	0
807	42430	1
980	5333	1
289	8451	1
872	12053	1
1650	4680	1
1777	10053	0
2180	6661	1
2357	2862	1
611	8052	1
1029	2823	0
1905	5987	0
1360	2731	1
1279	19149	0
2352	3664	1
1830	44182	0
628	19615	0
81	14914	1
741	19816	0
457	5728	1
21	6456	1
416	18994	0
1244	16173	1
175	13639	1
2096	5802	1
1687	13705	0
1950	6132	0
384	6638	0
1582	6251	0
21273	2722	1
296	10135	0
2067	4892	0
2154	17092	0
1452	8905	1
889	2825	0
21	6373	1
919	9087	0
570	6435	1
21098	19457	1
783	6203	0
127	7335	0
853	5433	0
918	6178	0
247	6116	0
2129	9268	0
2282	3350	1
8739	4494	0
3503	6446	1
1018	20278	1
1959	35249	1
233	3252	0
2164	3216	1
173	6742	1
452	11981	0
1573	14274	1
84	4028	0
1669	20275	0
1660	14904	0
2229	5238	1
1024	14404	0
1051	6282	0
271	20777	0
1949	12033	0
1390	12775	0
345	19561	1
491	5943	1
1109	5440	0
141	8077	1
1148	5933	0
1754	5501	1
2075	4662	1
7867	3348	0
5407	7656	1
2187	8091	0
1756	5052	1
1413	14330	1
1122	5223	0
2059	5747	0
1305	13662	1
27791	19851	0
695	32194	0
1405	11343	1
2332	13617	1
1188	11584	0
1322	15106	0
991	11616	1
2332	14507	1
294	3415	1
28549	2832	1
21	3435	1
1197	4444	0
21	8338	0
1271	13136	0
1021	6638	0
1870	2397	0
20511	5765	0
296	5162	0
11	14163	0
5215	5123	1
995	9111	0
1989	4806	1
1109	5457	1
55119	8674	0
630	3560	0
2164	32602	0
1260	5914	0
418	20069	0
1201	3701	0
1870	4774	0
2285	14905	1
1687	13775	0
1209	5002	1
1043	6054	0
38	3541	1
1307	4832	0
1663	4174	1
421	13138	1
1626	6360	1
272	5551	0
364	14914	1
203	5490	0
1511	15009	1
983	38566	1
20422	13159	0
1811	15096	0
27917	35249	0
2229	6495	0
38412	3923	0
828	9877	0
8332	9683	0
1422	9774	0
173	4698	1
376	7899	0
603	9521	0
488	5481	0
1201	3791	0
1977	16891	1
375	8979	1
1325	13062	0
1437	6594	1
968	5943	1
2368	9721	1
176	7682	0
1316	11033	1
34838	11033	1
6566	4275	0
143	9375	1
546	3084	1
1938	15009	1
1949	12185	0
1650	11582	1
1944	10696	0
1949	4434	1
1201	4738	1
2260	3601	1
741	7308	1
1029	6623	0
941	12933	1
21	2692	1
2215	13066	0
2136	4006	0
1300	4845	0
2117	6632	0
1201	6056	0
1759	8451	0
246	2875	1
1979	3350	1
331	8436	1
1201	3355	0
6798	78811	0
1405	14712	0
604	7392	0
2069	2731	0
2085	6768	0
5	5798	1
1565	19839	1
5215	14672	1
3313	4434	1
1024	6303	1
2223	13935	0
2332	4283	0
4788	45002	0
1834	16891	1
2023	15095	1
7173	5422	1
1268	4122	0
1748	12923	1
427	19679	1
248	5682	1
924	3673	0
2229	6518	1
3503	3763	0
1924	14433	0
1509	8451	1
1027	3186	1
1301	6491	0
2035	7383	1
2332	9268	0
1656	5819	1
176	13617	1
235	5388	1
201	10461	1
2227	14167	0
941	20341	0
18908	5770	1
170	4856	1
1283	4052	1
1325	3489	1
1282	6684	1
1043	11380	0
163	8991	1
11	9374	0
1900	8963	1
2164	4662	1
2048	7502	1
2330	5217	0
570	13856	1
1687	9470	0
1043	10320	1
1056	7497	0
1305	3788	1
1748	5451	0
2154	11128	1
1630	24110	1
1626	19000	0
2114	3876	1
8332	5238	0
2346	4677	1
2059	5083	1
1626	6104	1
1938	4110	1
664	6520	0
550	5867	0
2077	39819	1
946	14351	0
1619	6110	1
1307	2600	0
172	6520	1
1196	43563	0
1496	2763	0
2249	15497	0
2164	3415	1
10493	4318	0
1325	5433	1
242	13974	0
1201	4711	1
1974	8845	0
518	11971	0
1499	5682	1
2288	5083	1
1326	4869	0
2354	9981	1
35612	4095	0
257	4248	0
128	11033	1
1097	5114	1
244	3158	1
649	5854	1
595	2875	1
1663	7958	1
1514	2759	0
1577	11290	1
175	3689	0
317	4201	0
976	6622	0
173	8178	1
1650	3514	0
20468	14059	1
1924	12342	0
1097	20730	0
2346	14398	1
445	7859	1
2229	11829	0
723	11386	0
1050	5340	0
780	13939	0
2243	6563	1
567	5431	1
1325	3089	1
225	13209	1
199	6553	0
1390	11280	1
1682	2812	1
903	4268	1
1508	11477	1
1866	6561	0
805	7242	0
2187	37708	0
214	14730	1
1316	6095	0
2180	6063	0
1349	10430	0
5407	12514	0
1212	6661	1
148	8173	0
176	6518	1
1428	14373	1
2076	5997	0
604	37299	1
1198	4962	1
446	9475	0
1325	13997	0
1751	9648	0
941	6661	0
1687	2824	0
518	4261	0
265	13936	0
483	13141	1
1663	21115	0
8604	11033	1
2198	4150	0
1431	14710	1
54121	6016	0
2129	13205	1
2346	4385	0
6127	13927	1
2129	5104	0
141	6004	0
2339	3514	1
127	6242	1
1316	4649	0
2075	6607	0
2187	78813	1
1471	5333	1
1949	8193	1
2076	11829	0
1870	5061	0
1135	20341	1
240	5327	1
231	11197	0
320	7252	1
1748	5740	1
293	13120	1
2076	14609	1
325	9383	0
1519	15103	1
294	19999	0
843	14065	0
829	4033	0
2315	20754	0
4528	4956	1
1949	4211	1
518	5769	1
1539	12199	1
275	2401	1
3503	5566	1
257	13997	0
248	8889	1
1332	3891	1
1307	6067	0
3260	4220	1
1228	16437	0
2125	3847	1
1564	4122	1
156	5211	1
902	7483	0
1413	9721	1
2285	5217	0
1630	2825	0
504	5694	1
155	4767	0
946	3640	0
1973	16545	0
533	19054	0
1050	4360	0
250	7308	1
1209	3325	0
2076	6434	0
1361	15235	0
1238	13225	0
312	3259	1
175	3701	0
1475	5808	1
518	3096	0
1213	5794	0
1944	5805	0
2249	9087	0
379	3582	1
2365	14066	0
1663	6261	0
741	4551	1
1661	4052	1
2332	6600	0
903	5374	1
1197	14674	1
1279	6404	0
570	5054	0
1660	5511	0
24997	11290	0
3503	14406	0
2010	14731	1
466	3850	1
21	14163	0
518	15131	0
233	13623	0
111	5832	0
2346	4683	0
1196	8841	0
2075	5365	1
27491	21115	0
1626	6317	0
152	10216	0
2165	5250	1
2194	16891	1
1748	13856	1
1029	4006	1
1985	13707	1
730	4029	1
38412	2571	1
1565	4755	1
1390	10112	1
684	17131	0
2268	3339	0
518	6330	0
311	14275	0
866	3955	0
1126	5333	1
184	11299	1
1392	8889	1
213	10216	0
1247	6446	0
1748	5280	1
1759	2759	0
65539	3366	0
2264	6198	1
57930	3875	0
2059	12053	0
2329	22470	1
1307	3797	0
2288	14064	0
2055	5223	0
4074	10074	0
1473	6257	1
176	12735	0
628	41562	1
1307	5769	1
1661	8424	0
171	17656	1
679	3667	1
469	6693	0
1661	4653	0
9336	6621	1
1985	14200	0
1748	6558	1
1871	7471	1
975	14794	1
798	6578	0
1567	2598	1
1026	5100	1
771	2722	0
176	4200	1
692	3923	1
992	4014	1
724	5431	1
2264	78811	1
1056	21289	1
1119	4014	0
8879	14170	1
1183	8077	1
750	4826	0
1687	14459	1
1759	5002	1
2164	16706	1
2096	6605	1
2096	4792	1
1328	6456	1
941	14340	1
155	3489	0
1005	2893	0
1018	20053	1
970	8399	0
757	6401	1
1623	7175	0
1751	5168	0
1989	5391	0
2322	14090	1
1660	4843	1
1663	5969	1
5215	8905	1
975	14669	0
876	11559	1
31308	14725	1
1687	5564	1
1545	9930	0
1985	6135	1
1759	4715	0
1661	8338	0
1307	15881	0
699	5943	1
941	10687	0
1190	3021	0
3154	9071	0
1723	6302	0
882	3648	1
722	4161	1
1650	4384	1
2059	4673	1
1402	20909	1
1046	3815	0
1511	3059	0
436	20677	1
1989	5748	0
1661	13643	0
55119	5999	1
18988	8603	1
1157	3083	0
2332	12052	1
20422	5770	0
393	19313	1
2288	4673	1
2058	3032	1
1262	4099	0
1737	6694	0
308	15902	0
1149	6621	1
67	12352	1
1325	5268	1
1724	15213	1
1300	8889	1
603	15341	0
257	6561	1
585	4611	0
1504	43787	0
1305	2520	1
1661	2741	1
1390	14395	1
923	6321	1
2346	13003	1
1201	6419	0
1850	4777	1
91	14914	1
1809	5177	0
1508	6368	0
364	14745	1
2251	29720	1
1025	6138	0
1097	6568	0
140	3027	0
17	5052	1
510	12342	1
567	5813	1
1356	7430	0
294	6312	0
21	2956	0
1626	3971	0
1759	3415	0
1020	8966	1
202	13746	0
2332	5917	0
1687	3423	0
69	14914	1
694	5682	1
1035	3897	0
1528	14060	0
1650	3080	1
2255	13647	1
1460	5682	1
21290	5682	1
2100	3632	1
263	14859	0
55	14669	0
2012	33122	0
524	5854	1
1663	6537	0
1637	7309	0
1660	14079	0
1949	3039	1
1626	13988	0
1047	4442	1
358	6622	0
127	5971	0
1333	5943	1
2259	3951	0
1029	4451	1
1105	5333	1
127	14710	0
128	5593	1
1660	3137	0
170	8972	0
2198	5056	1
2147	14802	1
95	8451	1
24997	17656	1
805	30681	1
1475	4668	1
3313	2692	1
2229	4662	1
6	17140	0
1307	4197	0
3313	3039	1
1104	6242	0
1511	5097	1
1429	19500	0
8332	4698	1
2367	6018	1
156	29658	0
2165	41754	0
1213	5805	1
1514	14978	1
3503	6234	0
713	5990	0
971	27556	0
630	20748	1
1231	4681	1
940	13777	0
2003	8963	1
275	12691	0
173	15112	0
1759	7941	1
155	6294	0
1390	14959	0
2368	14367	0
475	5502	0
1514	14251	0
725	4443	0
1390	5712	1
775	12352	1
377	3544	1
74743	3658	0
1192	14487	1
1949	11389	0
3503	7497	0
304	6095	1
669	10823	1
971	6345	1
1383	5618	0
20511	3013	1
2180	15020	0
1383	3445	0
1023	6001	1
2187	6120	1
167	5697	0
2129	6558	1
104	2695	1
975	3547	0
45	9724	0
1905	13003	0
1849	3519	0
1646	5504	0
3503	6744	1
3139	5369	1
1949	14914	0
2075	3533	0
1748	7383	1
1703	19851	0
1942	14412	1
1884	6104	0
2076	4662	1
263	6282	1
1759	6493	1
1949	3989	1
1475	5616	1
1626	12775	0
2059	13937	0
1661	6373	1
21	3350	1
18930	13945	0
1454	4491	0
1650	12936	1
313	14670	0
388	11033	1
1989	4275	1
2129	13636	1
4788	19556	1
173	7201	1
250	6725	1
570	5391	1
807	5693	1
1383	4774	1
603	19309	0
989	78816	1
603	5739	1
11114	4229	0
1564	4713	0
333	4623	1
3503	6742	1
3313	6098	0
2198	5212	1
650	5943	1
1347	35249	0
1979	5818	0
1507	5443	0
2332	5740	1
1660	3763	1
1660	15257	0
11	13279	0
1112	4768	0
1809	5350	1
1390	5999	0
1650	15079	1
36929	8674	0
1974	5806	1
2029	13786	1
38616	15196	1
1916	2611	0
1307	15108	0
2198	14537	1
2332	4156	1
8783	6145	0
4878	4129	0
8903	5422	1
2078	3014	0
2368	3923	1
7638	3310	0
2180	13636	1
418	3752	0
5215	13864	0
62766	4817	1
2282	16424	1
1383	6756	1
2125	4041	0
1511	5457	1
20511	15367	0
2198	12052	1
1024	44180	0
1663	14392	0
603	14193	1
1818	12156	0
27917	3886	0
1949	13107	0
370	14409	0
458	4368	0
2143	14978	0
723	9071	1
1528	13775	0
257	5632	1
2055	4627	0
2059	4085	0
1989	6653	1
9086	9110	1
1650	2654	0
64796	5097	0
171	5221	1
21	4494	0
1491	5943	1
2077	28992	1
741	5283	0
819	3541	1
2075	27572	0
20639	3062	1
924	12384	1
669	19587	1
113	4065	1
1965	6491	0
570	3640	0
570	4315	1
1675	6460	0
825	5333	1
2125	5800	1
3698	3179	1
1748	9071	0
1135	7804	1
12939	21020	0
1954	10484	0
293	3252	1
1578	10182	1
1759	3395	0
1325	5103	0
2180	9205	0
175	5391	1
847	3621	0
1660	5561	0
140	14432	0
660	4835	0
615	20267	0
2249	8178	1
11	16427	1
2198	14540	1
1644	9051	1
53468	17140	0
173	6330	0
1275	13783	1
1938	4076	1
2229	14507	1
